調査集団,刺激語,年齢区分,反応語,男,女,全,％
1.東京,動物,小学1年生,ちょうちょう,0,1,1,
1.東京,動物,小学1年生,手長ざる,1,0,1,
1.東京,動物,小学1年生,なまけぐま,0,1,1,
1.東京,動物,小学1年生,人間,1,0,1,
1.東京,動物,小学1年生,ヌー,0,1,1,
1.東京,動物,小学1年生,ハイエナ,1,0,1,
1.東京,動物,小学1年生,二十日ねずみ,0,1,1,
1.東京,動物,小学1年生,ハムスター,0,1,1,
1.東京,動物,小学1年生,はやぶさ,0,1,1,
1.東京,動物,小学1年生,バイス,0,1,1,
1.東京,動物,小学1年生,バク,0,1,1,
1.東京,動物,小学1年生,フラミンゴ,1,0,1,
1.東京,動物,小学1年生,マウントゴリラ,0,1,1,
1.東京,動物,小学1年生,むささび,0,1,1,
1.東京,動物,小学1年生,猛獣,0,1,1,
1.東京,動物,小学1年生,山荒らし,1,0,1,
1.東京,動物,小学1年生,やもり,1,0,1,
1.東京,動物,小学2年生,さる,46,43,89,
1.東京,動物,小学2年生,ライオン,46,43,89,
1.東京,動物,小学2年生,とら,43,38,81,
1.東京,動物,小学2年生,パンダ,34,44,78,
1.東京,動物,小学2年生,象,38,39,77,
1.東京,動物,小学2年生,ねこ,38,37,75,
1.東京,動物,小学2年生,ゴリラ,40,34,74,
1.東京,動物,小学2年生,犬,36,36,72,
1.東京,動物,小学2年生,うさぎ,28,44,72,
1.東京,動物,小学2年生,きりん,34,35,69,
1.東京,動物,小学2年生,くま,30,35,65,
1.東京,動物,小学2年生,牛,29,32,61,
1.東京,動物,小学2年生,たぬき,30,29,59,
1.東京,動物,小学2年生,馬,27,29,56,
1.東京,動物,小学2年生,きつね,26,30,56,
1.東京,動物,小学2年生,かば,31,21,52,
1.東京,動物,小学2年生,豚,22,28,50,
1.東京,動物,小学2年生,しか,20,23,43,
1.東京,動物,小学2年生,りす,20,22,42,
1.東京,動物,小学2年生,カンガルー,21,18,39,
1.東京,動物,小学2年生,さい,21,18,39,
1.東京,動物,小学2年生,しま馬,21,18,39,
1.東京,動物,小学2年生,ペンギン,15,23,38,
1.東京,動物,小学2年生,ひょう,22,13,35,
1.東京,動物,小学2年生,チンパンジー,16,17,33,
1.東京,動物,小学2年生,やぎ,17,16,33,
1.東京,動物,小学2年生,らくだ,15,17,32,
1.東京,動物,小学2年生,羊,16,15,31,
1.東京,動物,小学2年生,あらいぐま,13,17,30,
1.東京,動物,小学2年生,わに,16,14,30,
1.東京,動物,小学2年生,くじら,20,9,29,
1.東京,動物,小学2年生,チータ,13,16,29,
1.東京,動物,小学2年生,ねずみ,11,16,27,
1.東京,動物,小学2年生,へび,13,13,26,
1.東京,動物,小学2年生,いのしし,14,8,22,
1.東京,動物,小学2年生,おおかみ,12,8,20,
1.東京,動物,小学2年生,亀,11,9,20,
1.東京,動物,小学2年生,白くま,8,12,20,
1.東京,動物,小学2年生,かもしか,10,6,16,
1.東京,動物,小学2年生,ろば,7,8,15,
1.東京,動物,小学2年生,マントひひ,9,5,14,
1.東京,動物,小学2年生,かえる,7,4,11,
1.東京,動物,小学2年生,むささび,6,5,11,
1.東京,動物,小学2年生,オランウータン,5,5,10,
1.東京,動物,小学2年生,ビーバー,8,2,10,
1.東京,動物,小学2年生,オットセイ,4,5,9,
1.東京,動物,小学2年生,こうもり,5,4,9,
1.東京,動物,小学2年生,ジャガー,5,4,9,
1.東京,動物,小学2年生,手長ざる,6,3,9,
1.東京,動物,小学2年生,とかげ,7,2,9,
1.東京,動物,小学2年生,レッサーパンダ,4,5,9,
1.東京,動物,小学2年生,あしか,4,4,8,
1.東京,動物,小学2年生,ありくい,4,4,8,
1.東京,動物,小学2年生,だちょう,6,2,8,
1.東京,動物,小学2年生,鳥,5,3,8,
1.東京,動物,小学2年生,にわとり,5,3,8,
1.東京,動物,小学2年生,もぐら,6,2,8,
1.東京,動物,小学2年生,わし,3,5,8,
1.東京,動物,小学2年生,あひる,2,5,7,
1.東京,動物,小学2年生,黒ひょう,5,2,7,
1.東京,動物,小学2年生,つる,4,3,7,
1.東京,動物,小学2年生,白鳥,4,3,7,
1.東京,動物,小学2年生,山ねこ,2,5,7,
1.東京,動物,小学2年生,あざらし,2,4,6,
1.東京,動物,小学2年生,フラミンゴ,4,2,6,
1.東京,動物,小学2年生,北極ぐま,3,3,6,
1.東京,動物,小学2年生,モルモット,3,3,6,
1.東京,動物,小学2年生,いるか,4,1,5,
1.東京,動物,小学2年生,かに,2,3,5,
1.東京,動物,小学2年生,月の輪ぐま,2,3,5,
1.東京,動物,小学2年生,バンビ,0,5,5,
1.東京,動物,小学2年生,バク,1,4,5,
1.東京,動物,小学2年生,カメレオン,2,2,4,
1.東京,動物,小学2年生,くじゃく,1,3,4,
1.東京,動物,小学2年生,コアラ,1,3,4,
1.東京,動物,小学2年生,人間,3,1,4,
1.東京,動物,小学2年生,ハムスター,3,1,4,
1.東京,動物,小学2年生,ひぐま,2,2,4,
1.東京,動物,小学2年生,ふくろう,0,4,4,
1.東京,動物,小学2年生,穴ぐま,2,1,3,
1.東京,動物,小学2年生,おうむ,3,0,3,
1.東京,動物,小学2年生,からす,3,0,3,
1.東京,動物,小学2年生,コブラ,3,0,3,
1.東京,動物,小学2年生,七面鳥,3,0,3,
1.東京,動物,小学2年生,スカンク,0,3,3,
1.東京,動物,小学2年生,すずめ,1,2,3,
1.東京,動物,小学2年生,セイウチ,2,1,3,
1.東京,動物,小学2年生,たか,1,2,3,
1.東京,動物,小学2年生,とび,0,3,3,
1.東京,動物,小学2年生,なまけもの,3,0,3,
1.東京,動物,小学2年生,灰色ぐま,1,2,3,
1.東京,動物,小学2年生,針ねずみ,3,0,3,
1.東京,動物,小学2年生,ピューマ,3,0,3,
1.東京,動物,小学2年生,文鳥,2,1,3,
1.東京,動物,小学2年生,ボンゴ,1,2,3,
1.東京,動物,小学2年生,眼鏡ざる,2,1,3,
1.東京,動物,小学2年生,アフリカ象,2,0,2,
1.東京,動物,小学2年生,いんこ,2,0,2,
1.東京,動物,小学2年生,うぐいす,1,1,2,
1.東京,動物,小学2年生,王様ペンギン,0,2,2,
1.東京,動物,小学2年生,オリックス,2,0,2,
1.東京,動物,小学2年生,オリバー,2,0,2,
1.東京,動物,小学2年生,かも,2,0,2,
1.東京,動物,小学2年生,かものはし,2,0,2,
1.東京,動物,小学2年生,がちょう,1,1,2,
1.東京,動物,小学2年生,きじ,0,2,2,
1.東京,動物,小学2年生,きつつき,0,2,2,
1.東京,動物,小学2年生,クズリ,2,0,2,
1.東京,動物,小学2年生,黒ふくろう,0,2,2,
1.東京,動物,小学2年生,子犬,2,0,2,
1.東京,動物,小学2年生,子ぐま,1,1,2,
1.東京,動物,小学2年生,子じか,1,1,2,
1.東京,動物,小学2年生,子ねこ,2,0,2,
1.東京,動物,小学2年生,子豚,2,0,2,
1.東京,動物,小学2年生,子やぎ,2,0,2,
1.東京,動物,小学2年生,しゃち,2,0,2,
1.東京,動物,小学2年生,白うさぎ,0,2,2,
1.東京,動物,小学2年生,白ふくろう,0,2,2,
1.東京,動物,小学2年生,つばめ,2,0,2,
1.東京,動物,小学2年生,とど,2,0,2,
1.東京,動物,小学2年生,トナカイ,1,1,2,
1.東京,動物,小学2年生,ネッシー,0,2,2,
1.東京,動物,小学2年生,ねずみ,0,2,2,
1.東京,動物,小学2年生,ハイエナ,1,1,2,
1.東京,動物,小学2年生,二十日ねずみ,0,2,2,
1.東京,動物,小学2年生,針もぐら,2,0,2,
1.東京,動物,小学2年生,ひひ,1,1,2,
1.東京,動物,小学2年生,ペリカン,1,1,2,
1.東京,動物,小学2年生,マレーぐま,2,0,2,
1.東京,動物,小学2年生,みみずく,0,2,2,
1.東京,動物,小学2年生,めだか,0,2,2,
1.東京,動物,小学2年生,山荒らし,2,0,2,
1.東京,動物,小学2年生,赤ぎつね,1,0,1,
1.東京,動物,小学2年生,あすかひぐま,1,0,1,
1.東京,動物,小学2年生,アノア,1,0,1,
1.東京,動物,小学2年生,あほうどり,1,0,1,
1.東京,動物,小学2年生,あり,1,0,1,
1.東京,動物,小学2年生,ありくま,1,0,1,
1.東京,動物,小学2年生,いたち,1,0,1,
1.東京,動物,小学2年生,インド象,1,0,1,
1.東京,動物,小学2年生,ウォーターバック,0,1,1,
1.東京,動物,小学2年生,牛かもしか,1,0,1,
1.東京,動物,小学2年生,エランド,1,0,1,
1.東京,動物,小学2年生,大くじら,1,0,1,
1.東京,動物,小学2年生,大ざる,0,1,1,
1.東京,動物,小学2年生,かたつむり,0,1,1,
1.東京,動物,小学2年生,かもめ,1,0,1,
1.東京,動物,小学2年生,川うそ,1,0,1,
1.東京,動物,小学2年生,がまがえる,0,1,1,
1.東京,動物,小学2年生,ガラガラへび,1,0,1,
1.東京,動物,小学2年生,きたきつね,1,0,1,
1.東京,動物,小学2年生,恐竜,0,1,1,
1.東京,動物,小学2年生,金魚,1,0,1,
1.東京,動物,小学2年生,キングコブラ,1,0,1,
1.東京,動物,小学2年生,銀ぎつね,1,0,1,
1.東京,動物,小学2年生,クヅリ,1,0,1,
1.東京,動物,小学2年生,黒うさぎ,0,1,1,
1.東京,動物,小学2年生,子うさぎ,1,0,1,
1.東京,動物,小学2年生,子牛,1,0,1,
1.東京,動物,小学2年生,子ぎつね,1,0,1,
1.東京,動物,小学2年生,子ざる,1,0,1,
1.東京,動物,小学2年生,子だぬき,1,0,1,
1.東京,動物,小学2年生,子びとかば,0,1,1,
1.東京,動物,小学2年生,コヨーテ,1,0,1,
1.東京,動物,小学2年生,コリー,1,0,1,
1.東京,動物,小学2年生,子りす,1,0,1,
1.東京,動物,小学2年生,魚,0,1,1,
1.東京,動物,小学2年生,さる山,0,1,1,
1.東京,動物,小学2年生,ざりがに,1,0,1,
1.東京,動物,小学2年生,しば犬,1,0,1,
1.東京,動物,小学2年生,シピジン,0,1,1,
1.東京,動物,小学2年生,しまりす,1,0,1,
1.東京,動物,小学2年生,白あり,1,0,1,
1.東京,動物,小学2年生,白馬,0,1,1,
1.東京,動物,小学2年生,白さい,1,0,1,
1.東京,動物,小学2年生,十姉妹,1,0,1,
1.東京,動物,小学2年生,ジュゴン,1,0,1,
1.東京,動物,小学2年生,スピッツ,0,1,1,
1.東京,動物,小学2年生,センザンコウ,1,0,1,
1.東京,動物,小学2年生,ダックスフンド,1,0,1,
1.東京,動物,小学2年生,手乗り文鳥,1,0,1,
1.東京,動物,小学2年生,てん,1,0,1,
1.東京,動物,小学2年生,てんぐざる,1,0,1,
1.東京,動物,小学2年生,とらの子ども,0,1,1,
1.東京,動物,小学2年生,どじょう,0,1,1,
1.東京,動物,小学2年生,なまけぐま,0,1,1,
1.東京,動物,小学2年生,にじきじ,0,1,1,
1.東京,動物,小学2年生,日本ざる,0,1,1,
1.東京,動物,小学2年生,日本象,1,0,1,
1.東京,動物,小学2年生,野うさぎ,1,0,1,
1.東京,動物,小学2年生,はしっくぐま,1,0,1,
1.東京,動物,小学2年生,はと,1,0,1,
1.東京,動物,小学2年生,バイソン,0,1,1,
1.東京,動物,小学2年生,バッファロー(水牛),1,0,1,
1.東京,動物,小学2年生,パンダうさぎ,0,1,1,
1.東京,動物,小学2年生,人食いとう,0,1,1,
1.東京,動物,小学2年生,ひまわり,1,0,1,
1.東京,動物,小学2年生,ひよこ,1,0,1,
1.東京,動物,小学2年生,ピーマン,1,0,1,
1.東京,動物,小学2年生,ふくろおおかみ,1,0,1,
1.東京,動物,小学2年生,フリッパー,0,1,1,
1.東京,動物,小学2年生,ブルドック,0,1,1,
1.東京,動物,小学2年生,ヘルメット,0,1,1,
1.東京,動物,小学2年生,北極ぎつね,1,0,1,
1.東京,動物,小学2年生,ます,0,1,1,
1.東京,動物,小学2年生,マナテイ,1,0,1,
1.東京,動物,小学2年生,まむし,1,0,1,
1.東京,動物,小学2年生,マンドリル,1,0,1,
1.東京,動物,小学2年生,水がも,0,1,1,
1.東京,動物,小学2年生,眼鏡,0,1,1,
1.東京,動物,小学2年生,ももんが,1,0,1,
1.東京,動物,小学2年生,山犬,1,0,1,
1.東京,動物,小学2年生,ラスカル,0,1,1,
1.東京,動物,小学2年生,ラッコ,0,1,1,
1.東京,動物,小学3年生,ライオン,45,41,86,
1.東京,動物,小学3年生,パンダ,38,46,84,
1.東京,動物,小学3年生,さる,39,44,83,
1.東京,動物,小学3年生,象,39,41,80,
1.東京,動物,小学3年生,ゴリラ,40,34,74,
1.東京,動物,小学3年生,とら,34,39,73,
1.東京,動物,小学3年生,きりん,32,39,71,
1.東京,動物,小学3年生,馬,29,37,66,
1.東京,動物,小学3年生,うさぎ,27,38,65,
1.東京,動物,小学3年生,犬,28,34,62,
1.東京,動物,小学3年生,くま,33,29,62,
1.東京,動物,小学3年生,ねこ,28,33,61,
1.東京,動物,小学3年生,きつね,26,27,53,
1.東京,動物,小学3年生,かば,22,30,52,
1.東京,動物,小学3年生,りす,19,27,46,
1.東京,動物,小学3年生,たぬき,22,23,45,
1.東京,動物,小学3年生,牛,21,22,43,
1.東京,動物,小学3年生,チンパンジー,20,22,42,
1.東京,動物,小学3年生,しか,20,19,39,
1.東京,動物,小学3年生,ひょう,20,18,38,
1.東京,動物,小学3年生,豚,17,18,35,
1.東京,動物,小学3年生,ねずみ,16,18,34,
1.東京,動物,小学3年生,羊,19,15,34,
1.東京,動物,小学3年生,ペンギン,20,14,34,
1.東京,動物,小学3年生,くじら,24,7,31,
1.東京,動物,小学3年生,チータ,21,9,30,
1.東京,動物,小学3年生,カンガルー,10,18,28,
1.東京,動物,小学3年生,さい,14,14,28,
1.東京,動物,小学3年生,わに,12,15,27,
1.東京,動物,小学3年生,しま馬,13,12,25,
1.東京,動物,小学3年生,へび,12,13,25,
1.東京,動物,小学3年生,いのしし,10,14,24,
1.東京,動物,小学3年生,やぎ,12,12,24,
1.東京,動物,小学3年生,オランウータン,11,11,22,
1.東京,動物,小学3年生,おおかみ,9,12,21,
1.東京,動物,小学3年生,らくだ,12,7,19,
1.東京,動物,小学3年生,あらいぐま,8,8,16,
1.東京,動物,小学3年生,にわとり,10,4,14,
1.東京,動物,小学3年生,マントひひ,6,7,13,
1.東京,動物,小学3年生,きじ,11,1,12,
1.東京,動物,小学3年生,黒ひょう,9,3,12,
1.東京,動物,小学3年生,スカンク,8,4,12,
1.東京,動物,小学3年生,わし,10,1,11,
1.東京,動物,小学3年生,イルカ,8,2,10,
1.東京,動物,小学3年生,くじゃく,4,6,10,
1.東京,動物,小学3年生,白くま,7,3,10,
1.東京,動物,小学3年生,鳥,3,7,10,
1.東京,動物,小学3年生,あざらし,7,2,9,
1.東京,動物,小学3年生,ビーバー,5,4,9,
1.東京,動物,小学3年生,もぐら,7,2,9,
1.東京,動物,小学3年生,たか,8,0,8,
1.東京,動物,小学3年生,だちょう,5,3,8,
1.東京,動物,小学3年生,ももんが,5,3,8,
1.東京,動物,小学3年生,オットセイ,6,1,7,
1.東京,動物,小学3年生,コアラ,6,1,7,
1.東京,動物,小学3年生,さめ,6,1,7,
1.東京,動物,小学3年生,あしか,4,2,6,
1.東京,動物,小学3年生,かえる,5,1,6,
1.東京,動物,小学3年生,こうもり,2,4,6,
1.東京,動物,小学3年生,ろば,4,2,6,
1.東京,動物,小学3年生,あひる,2,3,5,
1.東京,動物,小学3年生,ありくい,4,1,5,
1.東京,動物,小学3年生,亀,5,0,5,
1.東京,動物,小学3年生,つる,3,2,5,
1.東京,動物,小学3年生,山ねこ,1,4,5,
1.東京,動物,小学3年生,いたち,3,1,4,
1.東京,動物,小学3年生,いんこ,2,2,4,
1.東京,動物,小学3年生,かもしか,4,0,4,
1.東京,動物,小学3年生,からす,4,0,4,
1.東京,動物,小学3年生,ハイエナ,3,1,4,
1.東京,動物,小学3年生,白鳥,3,1,4,
1.東京,動物,小学3年生,針ねずみ,3,1,4,
1.東京,動物,小学3年生,ペリカン,3,1,4,
1.東京,動物,小学3年生,むささび,4,1,4,
1.東京,動物,小学3年生,アルマジロ,2,1,3,
1.東京,動物,小学3年生,がちょう,2,1,3,
1.東京,動物,小学3年生,水牛,2,1,3,
1.東京,動物,小学3年生,とかげ,3,0,3,
1.東京,動物,小学3年生,とど,3,0,3,
1.東京,動物,小学3年生,とび,2,1,3,
1.東京,動物,小学3年生,ハムスター,1,2,3,
1.東京,動物,小学3年生,バンビ,0,3,3,
1.東京,動物,小学3年生,マンモス,2,1,3,
1.東京,動物,小学3年生,山荒らし,2,1,3,
1.東京,動物,小学3年生,レッサーパンダ,1,2,3,
1.東京,動物,小学3年生,アフリカ象,2,0,2,
1.東京,動物,小学3年生,おうむ,0,2,2,
1.東京,動物,小学3年生,カメレオン,2,0,2,
1.東京,動物,小学3年生,かものはし,2,0,2,
1.東京,動物,小学3年生,小鳥,1,1,2,
1.東京,動物,小学3年生,コモドドラゴン,1,1,2,
1.東京,動物,小学3年生,さぎ,2,0,2,
1.東京,動物,小学3年生,七面鳥,2,0,2,
1.東京,動物,小学3年生,しゃち,2,0,2,
1.東京,動物,小学3年生,ジャガー,2,0,2,
1.東京,動物,小学3年生,すずめ,1,1,2,
1.東京,動物,小学3年生,ステゴザウルス,1,1,2,
1.東京,動物,小学3年生,象亀,2,0,2,
1.東京,動物,小学3年生,大蛇,1,1,2,
1.東京,動物,小学3年生,ツパイ,1,1,2,
1.東京,動物,小学3年生,テラノザウルス,2,0,2,
1.東京,動物,小学3年生,トナカイ,2,0,2,
1.東京,動物,小学3年生,なまけもの,2,0,2,
1.東京,動物,小学3年生,日本かもしか,1,1,2,
1.東京,動物,小学3年生,日本ざる,2,0,2,
1.東京,動物,小学3年生,はげたか,2,0,2,
1.東京,動物,小学3年生,はと,2,0,2,
1.東京,動物,小学3年生,バク,0,2,2,
1.東京,動物,小学3年生,ピューマ,2,0,2,
1.東京,動物,小学3年生,フラミンゴ,2,0,2,
1.東京,動物,小学3年生,北極ぐま,2,0,2,
1.東京,動物,小学3年生,眼鏡ざる,0,2,2,
1.東京,動物,小学3年生,雪ひょう,2,0,2,
1.東京,動物,小学3年生,竜,2,0,2,
1.東京,動物,小学3年生,青さぎ,1,0,1,
1.東京,動物,小学3年生,青大将,1,0,1,
1.東京,動物,小学3年生,秋田犬,1,0,1,
1.東京,動物,小学3年生,あまさぎ,1,0,1,
1.東京,動物,小学3年生,あまのじゃく,1,0,1,
1.東京,動物,小学3年生,あり,0,1,1,
1.東京,動物,小学3年生,アロザウルス,1,0,1,
1.東京,動物,小学3年生,イイフルざめ,1,0,1,
1.東京,動物,小学3年生,イグアナ,1,0,1,
1.東京,動物,小学3年生,イシカラゴイ,1,0,1,
1.東京,動物,小学3年生,いなご,1,0,1,
1.東京,動物,小学3年生,イヌハシ,1,0,1,
1.東京,動物,小学3年生,イモ,1,0,1,
1.東京,動物,小学3年生,いもり,0,1,1,
1.東京,動物,小学3年生,イリオモテ山ねこ,1,0,1,
1.東京,動物,小学3年生,インドコブラ,1,0,1,
1.東京,動物,小学3年生,インド象,1,0,1,
1.東京,動物,小学3年生,インパラ,1,0,1,
1.東京,動物,小学3年生,うなぎ,1,0,1,
1.東京,動物,小学3年生,うに,0,1,1,
1.東京,動物,小学3年生,海亀,1,0,1,
1.東京,動物,小学3年生,大たか,1,0,1,
1.東京,動物,小学3年生,大はし,1,0,1,
1.東京,動物,小学3年生,大わし,1,0,1,
1.東京,動物,小学3年生,おこじょ,1,0,1,
1.東京,動物,小学3年生,おたまじゃくし,1,0,1,
1.東京,動物,小学3年生,尾長どり,1,0,1,
1.東京,動物,小学3年生,オリバー,0,1,1,
1.東京,動物,小学3年生,かっぱ,1,0,1,
1.東京,動物,小学3年生,かも,1,0,1,
1.東京,動物,小学3年生,かもめ,1,0,1,
1.東京,動物,小学3年生,川うそ,1,0,1,
1.東京,動物,小学3年生,カンカン,1,0,1,
1.東京,動物,小学3年生,かんむりづる,1,0,1,
1.東京,動物,小学3年生,ガーデンアール,1,0,1,
1.東京,動物,小学3年生,がんがも,1,0,1,
1.東京,動物,小学3年生,きじばと,1,0,1,
1.東京,動物,小学3年生,きたきつね,0,1,1,
1.東京,動物,小学3年生,きつつき,1,0,1,
1.東京,動物,小学3年生,恐竜,1,0,1,
1.東京,動物,小学3年生,金魚,1,0,1,
1.東京,動物,小学3年生,くもざる,1,0,1,
1.東京,動物,小学3年生,黒ぐま,1,0,1,
1.東京,動物,小学3年生,黒ねこ,1,0,1,
1.東京,動物,小学3年生,こい,1,0,1,
1.東京,動物,小学3年生,小人かば,1,0,1,
1.東京,動物,小学3年生,コヨーテ,1,0,1,
1.東京,動物,小学3年生,コリー,0,1,1,
1.東京,動物,小学3年生,コンドル,1,0,1,
1.東京,動物,小学3年生,ごきぶり,1,0,1,
1.東京,動物,小学3年生,桜ごい,1,0,1,
1.東京,動物,小学3年生,さけ,1,0,1,
1.東京,動物,小学3年生,さんま,1,0,1,
1.東京,動物,小学3年生,しし,1,0,1,
1.東京,動物,小学3年生,シャムねこ,0,1,1,
1.東京,動物,小学3年生,白うさぎ,1,0,1,
1.東京,動物,小学3年生,白ぎつね,0,1,1,
1.東京,動物,小学3年生,白とら,1,0,1,
1.東京,動物,小学3年生,白ながすくじら,1,0,1,
1.東京,動物,小学3年生,ジャクソンカメレオン,1,0,1,
1.東京,動物,小学3年生,じゃこう牛,1,0,1,
